id,Row#,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds,yield
167,632.0,25.0,0.5,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.500557995,0.44549439,35.55511529,7044.56761
168,594.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,3.77,0.06,0.521119725,0.45230956,36.30184732,6335.29639
169,315.0,12.5,0.25,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.612209289,0.503371107,43.93700206,7897.9319
170,35.0,25.0,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.370946044,0.364725785,27.91944764,3276.36206
171,676.0,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.494906594,0.448597173,34.33876109,5684.14351
172,473.0,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.506793789,0.433081146,35.97225667,6135.69998
173,417.0,12.5,0.25,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.47960301,0.43910209,33.60574758,5876.96001
174,238.0,12.5,0.25,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.517723246,0.436376172,34.79781929,7215.40971
175,340.0,12.5,0.25,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.427020997,0.423763672,33.84707944,4899.11899
176,506.0,25.0,0.5,0.25,0.5,0.38,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.486814739,0.444146829,35.59821657,5449.4212
177,399.0,12.5,0.25,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.552071106,0.471249919,38.60776797,7071.83395
178,768.0,12.5,0.25,0.38,0.38,0.25,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.566645314,0.474798231,38.99704008,6554.97686
179,503.0,25.0,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.424778393,0.42018755,31.44841986,4460.91457
180,533.0,25.0,0.5,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.450102564,0.437317312,33.60534043,4867.94772
181,451.0,12.5,0.25,0.38,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.566319234,0.467219599,39.77346165,6480.80815
182,198.0,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.611397858,0.506002075,42.40950749,7935.09476
183,254.0,12.5,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.595273348,0.494164753,41.52614508,7241.37053
184,703.0,25.0,0.5,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.551234401,0.471713424,38.70569591,7206.90196
185,744.0,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.424574228,0.438612787,31.88184658,4546.78674
186,699.0,25.0,0.5,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.517721232,0.456752669,36.97636061,6598.85404
187,177.0,12.5,0.25,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.561296524,0.471161461,39.92318644,6735.24371
188,318.0,12.5,0.25,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.527742687,0.463502091,37.67828481,6580.39696
189,361.0,12.5,0.25,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.552129108,0.458466502,37.30376378,6994.24801
190,651.0,25.0,0.5,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.350992769,0.381851426,29.55021089,3501.17992
191,288.0,12.5,0.25,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.494906594,0.445284233,33.221987,5548.12201
192,371.0,12.5,0.25,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.645640994,0.521053692,43.43220995,8174.46338
193,112.0,12.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.610321439,0.50404651,43.84410679,8086.38881
194,485.0,25.0,0.5,0.25,0.38,0.38,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.396762494,0.402226397,30.79125626,4051.55129
195,424.0,12.5,0.25,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.642881721,0.517544673,45.61979691,8562.37077
196,285.0,12.5,0.25,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.543968929,0.446450716,37.83085922,6979.32479
197,101.0,12.5,0.25,0.25,0.25,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.527742687,0.461801728,37.75813832,6500.09778
198,513.0,25.0,0.5,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.385021951,0.375406416,29.38856018,3923.90628
199,493.0,25.0,0.5,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.246568004,0.373856466,25.43353016,2508.37567
200,442.0,25.0,0.5,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.574796304,0.488527456,39.98873363,7130.83001
201,408.0,12.5,0.25,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.398116316,0.383563534,29.80324762,4254.82514
202,252.0,12.5,0.25,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.564981991,0.460796109,37.62889677,6370.89887
203,434.0,12.5,0.25,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.508275418,0.456066643,36.01862394,6898.39095
204,372.0,12.5,0.25,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.599984054,0.497978979,46.58510536,7380.6338
205,112.0,12.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.335529768,0.372308548,27.71977169,3496.35236
206,497.0,25.0,0.5,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.502842336,0.454080207,36.31013579,6254.65511
207,534.0,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.460205797,0.416537797,33.99420814,5061.72061
208,63.0,12.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.4965362,0.442952601,35.18597077,5916.86224
209,546.0,25.0,0.5,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.527591617,0.464165541,37.70659201,6540.10545
210,579.0,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.463097152,0.428118259,32.78937613,5632.45917
211,475.0,25.0,0.5,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.385021951,0.399556226,29.08514833,5831.7066
212,33.0,12.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.489723491,0.410575532,35.18441169,5535.05665
213,692.0,25.0,0.5,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.498696418,0.424609234,34.87598919,5892.161
214,312.0,12.5,0.25,0.25,0.75,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.490242145,0.443754909,35.89130977,5018.45303
215,621.0,25.0,0.5,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.509001253,0.430358895,35.97225667,6132.99793
216,685.0,25.0,0.5,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.520986614,0.433668483,36.88084855,6598.85404
217,85.0,12.5,0.25,0.25,0.25,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.620391949,0.501877874,43.97470322,8254.12654
218,728.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.464365879,0.406869398,33.0201908,6400.02221
219,577.0,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.532303678,0.463821541,37.52543015,6239.53349
220,506.0,25.0,0.25,0.25,0.38,0.25,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.479826829,0.428903862,34.7014352,5831.7066
221,600.0,25.0,0.5,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.393394771,0.409260571,31.86773783,4051.55129
222,434.0,12.5,0.25,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.466109593,0.418732102,33.99420814,5330.63134
223,261.0,12.5,0.25,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.529163709,0.445071322,35.77113923,6449.04157
224,490.0,25.0,0.5,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.401537849,0.409907136,32.29905902,4282.70063
225,743.0,25.0,0.5,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.397461189,0.39604355,30.5797224,4068.35066
226,244.0,12.5,0.25,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.595306377,0.492693356,41.54582537,8969.40184
227,638.0,25.0,0.5,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.425010896,0.430905502,33.29902167,4323.93099
228,178.0,12.5,0.25,0.25,0.38,0.25,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.421629852,0.409384028,31.00460557,4694.60819
229,507.0,25.0,0.25,0.25,0.38,0.38,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.477940817,0.437922725,34.76957798,5556.3746
230,521.0,25.0,0.5,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.437609121,0.435584965,32.41787171,4768.59437
231,668.0,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.527189908,0.480779062,39.09185599,7441.50942
232,588.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.566350244,0.466492143,37.78237359,6515.26145
233,738.0,25.0,0.5,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.403310637,0.401719969,30.68026439,4166.29973
234,609.0,25.0,0.5,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.477961423,0.415971082,33.53267475,5482.0813
235,356.0,12.5,0.25,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.638323095,0.5251356,43.17615175,8298.20697
236,340.0,12.5,0.25,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.525063322,0.453001484,37.25124178,6595.90158
237,399.0,12.5,0.25,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.576561833,0.486889324,40.39944387,7004.01554
238,347.0,12.5,0.25,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.587276072,0.486201582,40.33534199,8743.52098
239,244.0,12.5,0.25,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.502398084,0.437059543,35.80706195,6493.63712
240,635.0,25.0,0.5,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.509782413,0.429710486,36.24969463,6394.07791
241,467.0,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.454937519,0.423927032,33.749712,4865.39997
242,613.0,25.0,0.5,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.354086468,0.388135964,28.28409524,3519.43131
243,238.0,12.5,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.612633396,0.504877559,42.93997745,7019.69438
244,473.0,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.349908358,0.382702852,28.84228529,3269.27176
245,181.0,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.621810512,0.524273231,43.97470322,8175.45619
246,110.0,12.5,0.25,0.25,0.25,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.595948108,0.494164753,41.21921269,7675.96352
247,754.0,25.0,0.5,0.38,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.467905283,0.433844688,34.16394425,5596.22636
248,484.0,25.0,0.5,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.334593591,0.367762987,27.62154773,3396.72989
249,685.0,25.0,0.5,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.545094508,0.466640196,37.20955415,6543.97182
250,439.0,12.5,0.25,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.448841436,0.426240102,33.16394425,4968.60117
251,338.0,12.5,0.25,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.487740882,0.446575791,35.88512085,5892.161
252,169.0,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.520637077,0.46326367,35.28592597,6409.14001
253,151.0,12.5,0.25,0.25,0.38,0.38,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.458581988,0.403129918,32.02764698,5192.88315
254,597.0,25.0,0.5,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.335529768,0.376880162,28.41793063,3269.27176
255,419.0,12.5,0.25,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.603524723,0.492820232,41.05919357,7765.25632
256,579.0,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.508104246,0.459224426,36.14878201,5964.79111
257,613.0,25.0,0.5,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.596551315,0.497916665,41.02254143,7628.6476
258,242.0,12.5,0.25,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.621376432,0.51175153,43.00334146,8157.23694
259,162.0,12.5,0.25,0.25,0.38,0.38,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.459087683,0.405525072,31.10924166,5061.72061
260,547.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.569935673,0.476588872,39.04659266,6860.39643
261,201.0,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.561296524,0.479607332,39.47518677,7163.9441
262,410.0,12.5,0.25,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.505120461,0.452320672,36.41565722,6146.83152
263,347.0,12.5,0.25,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.543968929,0.464066853,36.31159312,6328.89332
264,517.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.391598449,0.408088064,31.43977899,4179.18592
265,598.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.408178454,0.408088064,31.08154655,4218.32799
266,183.0,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.538125922,0.466474508,37.69400303,6335.29639
267,680.0,25.0,0.5,0.38,0.38,0.38,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.506190323,0.452680279,36.46620322,6292.42962
268,33.0,25.0,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.38895631,0.388819023,29.38856018,4068.35066
269,595.0,25.0,0.5,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.507748656,0.453507667,36.68258785,6239.53349
270,583.0,25.0,0.5,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.458581988,0.438095887,34.5252582,5124.8549
271,662.0,25.0,0.5,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.482854142,0.445683695,33.4416065,5772.91016
272,673.0,25.0,0.5,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.600086778,0.495006371,41.54582317,7706.88137
273,368.0,12.5,0.25,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.583378727,0.488638858,40.65549833,7381.3794
274,132.0,12.5,0.25,0.25,0.38,0.25,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.531583632,0.449545727,36.82658691,6887.46649
275,178.0,12.5,0.25,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.53255682,0.463020067,35.98855463,6626.8515
276,19.0,37.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.334220017,0.369603345,27.44242745,3519.43131
277,385.0,12.5,0.25,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.464411249,0.428118259,33.22890035,5154.97591
278,89.0,12.5,0.25,0.25,0.25,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.54259037,0.485548321,40.73826603,7440.71201
279,681.0,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.429580755,0.427683045,34.33849206,4568.67217
280,574.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.391964935,0.406618165,31.10924166,4125.75712
281,571.0,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.50476135,0.450498441,36.3572405,6595.45629
282,564.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.425493214,0.430905502,33.31223192,5136.93247
283,495.0,12.5,0.25,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.572046486,0.483787993,39.04659266,7317.95104
284,107.0,12.5,0.25,0.25,0.25,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.38895631,0.39604355,30.79835142,4068.35066
285,582.0,25.0,0.5,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.542170237,0.438095887,35.18597077,6731.61844
286,228.0,12.5,0.25,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.640742728,0.513728593,43.95536146,8605.19995
287,297.0,12.5,0.25,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.551234401,0.477438541,38.6454264,6735.24371
288,137.0,12.5,0.25,0.25,0.38,0.38,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.576561833,0.46935993,39.92318644,7357.3589
289,624.0,25.0,0.5,0.25,0.75,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.572725923,0.486889324,39.46947609,7340.46077
290,552.0,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.545094508,0.476588872,38.53456885,6539.11085
291,576.0,25.0,0.5,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.494677622,0.442535249,35.51753863,5882.96562
292,333.0,12.5,0.25,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.50831235,0.413380913,35.18441169,6125.69538
293,589.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.595052932,0.49084268,41.94865711,7416.70776
294,147.0,12.5,0.25,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.532482559,0.462547404,37.62889677,6493.25828
295,387.0,12.5,0.25,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.611462998,0.513208594,41.94865711,7303.58812
296,511.0,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.423038771,0.409987805,31.26836507,4789.59697
297,344.0,12.5,0.25,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.555210358,0.472521274,38.65350945,6806.49269
298,416.0,12.5,0.25,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.611116064,0.511116064,43.17615175,8064.73881
299,681.0,25.0,0.5,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.448841436,0.396533319,31.78225878,5016.74159
300,389.0,12.5,0.25,0.38,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.510668562,0.441974474,36.25083805,6306.55062
301,415.0,12.5,0.25,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.596036127,0.491813116,41.6216451,7434.34904
302,691.0,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.559094277,0.478135139,37.67828481,6327.00807
303,464.0,25.0,0.5,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.583378727,0.497978979,41.56148952,7172.43501
304,469.0,25.0,0.5,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.459087683,0.405525072,32.59242207,5449.4212
305,597.0,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.557250655,0.470846733,38.99704008,6771.72291
306,638.0,25.0,0.5,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.421629852,0.404575636,32.41787171,4356.94587
307,693.0,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.435969213,0.404796043,31.64262219,4489.22384
308,645.0,25.0,0.5,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.476054066,0.437354261,34.33876109,5647.71226
309,447.0,25.0,0.5,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.48638367,0.419851618,34.89511705,5575.39447
310,575.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.463097152,0.470719039,33.0201908,5151.38647
311,597.0,37.5,0.75,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.391964935,0.391582692,31.10924166,3941.25512
312,192.0,12.5,0.25,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.574796304,0.485218942,39.09185599,7935.09476
313,462.0,25.0,0.5,0.25,0.38,0.38,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.449875425,0.397617195,31.79835142,5085.84473
314,64.0,12.5,0.25,0.25,0.25,0.38,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.483671436,0.44549439,34.28550916,5773.00842
315,564.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.594206083,0.494588902,41.91637397,7669.81182
316,610.0,25.0,0.5,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.502621602,0.452027468,36.6742427,6097.44285
317,591.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.494677622,0.417915449,34.43568098,5807.00693
318,85.0,12.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.49368953,0.446570029,35.18597077,5767.17836
319,581.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.449875425,0.426679269,33.23980604,4899.11899
320,524.0,25.0,0.5,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.402052391,0.398804938,31.87518207,4125.75712
321,477.0,25.0,0.5,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.564981991,0.471592749,39.15823782,7174.6649
322,504.0,25.0,0.5,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.486814739,0.424728104,34.33849206,5199.53404
323,693.0,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.546259537,0.45807618,37.90850822,6772.93347
324,591.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.498729997,0.442111609,35.51371293,5538.91301
325,267.0,12.5,0.25,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.583697575,0.486816771,40.28237595,7800.50128
326,368.0,12.5,0.25,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.617635584,0.513208594,43.93700206,8166.59786
327,295.0,12.5,0.25,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.429000524,0.392668897,31.59741611,4936.01177
328,401.0,12.5,0.25,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.586760249,0.495912854,41.94865711,7443.62446
329,584.0,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.483872542,0.440375173,34.33849206,5514.66748
330,645.0,25.0,0.5,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.346410766,0.384575636,28.45383631,2452.68075
331,147.0,12.5,0.25,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.492994856,0.443962193,35.97225667,6595.90158
332,127.0,12.5,0.25,0.25,0.25,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.498793068,0.458254721,36.24969463,6190.66597
333,383.0,12.5,0.25,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.582482579,0.492693356,40.22738685,7381.3794
334,719.0,25.0,0.5,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.288159094,0.35441498,26.05469186,2825.00374
335,466.0,25.0,0.5,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.506346175,0.459464772,36.30184732,6397.35569
